LanePointX,LanePointY
-1.289053,4.000000
-1.280800,4.000000
-1.272531,4.000000
-1.264265,4.000000
-1.255987,4.000000
-1.247789,4.000000
-1.239533,4.000000
-1.231365,4.000000
-1.223180,4.000000
-1.215001,4.000000
-1.206801,4.000000
-1.198704,4.000000
-1.190566,4.000000
-1.182396,4.000000
-1.174286,4.000000
-1.166245,4.000000
-1.158174,4.000000
-1.150107,4.000000
-1.142059,4.000000
-1.133976,4.000000
-1.125952,4.000000
-1.117989,4.000000
-1.109954,4.000000
-1.102019,4.000000
-1.094005,4.000000
-1.086115,4.000000
-1.078175,4.000000
-1.070249,4.000000
-1.062294,4.000000
-1.054416,4.000000
-1.046526,4.000000
-1.038704,4.000000
-1.030864,4.000000
-1.015212,4.000000
-1.007403,4.000000
-0.999610,4.000000
-0.999610,4.000000
-0.984064,4.000000
-0.976312,4.000000
-0.968572,4.000000
-0.960851,4.000000
-0.953145,4.000000
-0.945450,4.000000
-0.945450,4.000000
-0.930100,4.000000
-0.922449,4.000000
-0.914814,4.000000
-0.907189,4.000000
-0.899578,4.000000
-0.891983,4.000000
-0.884400,4.000000
-0.876825,4.000000
-0.869268,4.000000
-0.861729,4.000000
-0.854206,4.000000
-0.846734,4.000000
-0.839204,4.000000
-0.831715,4.000000
-0.824243,4.000000
-0.824243,4.000000
-0.809344,4.000000
-0.801920,4.000000
-0.794538,4.000000
-0.787108,4.000000
-0.779728,4.000000
-0.772355,4.000000
-0.765004,4.000000
-0.765004,4.000000
-0.757657,4.000000
-0.750329,4.000000
-0.735728,4.000000
-0.728447,4.000000
-0.721176,4.000000
-0.713914,4.000000
-0.706660,4.000000
-0.699409,4.000000
-0.692160,4.000000
-0.684909,4.000000
-0.684909,4.000000
-0.670349,4.000000
-0.670349,4.000000
-0.663110,4.000000
-0.655832,4.000000
-0.648534,4.000000
-0.633887,4.000000
-0.626530,4.000000
-0.619139,4.000000
-0.611726,4.000000
-0.611726,4.000000
-0.604277,4.000000
-0.596794,4.000000
-0.589279,4.000000
-0.581722,4.000000
-0.574117,4.000000
-0.566470,4.000000
-0.558776,4.000000
-0.550988,4.000000
-0.535364,4.000000
-0.535364,4.000000
-0.527449,4.000000
-0.519460,4.000000
-0.511417,4.000000
-0.503299,4.000000
-0.495111,4.000000
-0.486853,4.000000
-0.478514,4.000000
-0.461607,4.000000
-0.453037,4.000000
-0.444371,4.000000
-0.435602,4.000000
-0.426741,4.000000
-0.417791,4.000000
-0.408740,4.000000
-0.408740,4.000000
-0.399594,4.000000
-0.390339,4.000000
-0.371498,4.000000
-0.361872,4.000000
-0.361872,4.000000
-0.352211,4.000000
-0.332408,4.000000
-0.332408,4.000000
-0.312168,4.000000
-0.312168,4.000000
-0.301836,4.000000
-0.280856,4.000000
-0.270136,4.000000
-0.270136,4.000000
-0.248243,4.000000
-0.237081,4.000000
-0.225811,4.000000
-0.214362,4.000000
-0.202724,4.000000
-0.190959,4.000000
-0.179039,4.000000
-0.166948,4.000000
-0.154669,4.000000
-0.142267,4.000000
-0.129656,4.000000
-0.116883,4.000000
-0.103933,4.000000
-0.090813,4.000000
-0.077494,4.000000
-0.077494,4.000000
-0.063950,4.000000
-0.036494,4.000000
-0.022612,4.000000
-0.008444,4.000000
0.005789,4.000000
0.020250,4.000000
0.034725,4.000000
0.049445,4.000000
0.064167,4.000000
0.079031,4.000000
0.094046,4.000000
0.109174,4.000000
0.109174,4.000000
0.139707,4.000000
0.139707,4.000000
0.155120,4.000000
0.186166,4.000000
0.201794,4.000000
0.201794,4.000000
0.233228,4.000000
0.233228,4.000000
0.264940,4.000000
0.280844,4.000000
0.296788,4.000000
0.312772,4.000000
0.328789,4.000000
0.344821,4.000000
0.360868,4.000000
0.376937,4.000000
0.392998,4.000000
0.409074,4.000000
0.425153,4.000000
0.441208,4.000000
0.457237,4.000000
0.473274,4.000000
0.489253,4.000000
0.505259,4.000000
0.521245,4.000000
0.537143,4.000000
0.553161,4.000000
0.569088,4.000000
0.569088,4.000000
0.585001,4.000000
0.616824,4.000000
0.632710,4.000000
0.632710,4.000000
0.648708,4.000000
0.664415,4.000000
0.680341,4.000000
0.696090,4.000000
0.711983,4.000000
0.743463,4.000000
0.759220,4.000000
0.774976,4.000000
0.774976,4.000000
0.806422,4.000000
0.822134,4.000000
0.837834,4.000000
0.853522,4.000000
0.853522,4.000000
0.884836,4.000000
0.900567,4.000000
0.916115,4.000000
0.931722,4.000000
0.931722,4.000000
0.947312,4.000000
0.978454,4.000000
0.978454,4.000000
0.994003,4.000000
1.009537,4.000000
1.025060,4.000000
1.040573,4.000000
1.056066,4.000000
1.071553,4.000000
1.102476,4.000000
1.102476,4.000000
1.117923,4.000000
1.148741,4.000000
1.164142,4.000000
1.179532,4.000000
1.194900,4.000000
1.194900,4.000000
1.210255,4.000000
1.225591,4.000000
1.240922,4.000000
1.256312,4.000000
1.271618,4.000000
1.286836,4.000000
1.302168,4.000000
1.317355,4.000000
1.332668,4.000000
1.347824,4.000000
1.363096,4.000000
1.378230,4.000000
1.393487,4.000000
1.408585,4.000000
1.438868,4.000000
1.454032,4.000000
1.454032,4.000000
1.469127,4.000000
1.499347,4.000000
1.499347,4.000000
1.529594,4.000000
1.529594,4.000000
1.544741,4.000000
1.559878,4.000000
1.590178,4.000000
1.590178,4.000000
1.605455,4.000000
1.620580,4.000000
1.635897,4.000000
1.651050,4.000000
1.666326,4.000000
1.681637,4.000000
1.712352,4.000000
1.712352,4.000000
1.727798,4.000000
1.758789,4.000000
1.774336,4.000000
1.790048,4.000000
1.805654,4.000000
1.821426,4.000000
1.837205,4.000000
1.852991,4.000000
1.868906,4.000000
1.884886,4.000000
1.900938,4.000000
1.917068,4.000000
1.933266,4.000000
1.949553,4.000000
1.965919,4.000000
1.982475,4.000000
1.999013,4.000000
1.999013,4.000000
2.032287,4.000000
2.032287,4.000000
2.066034,4.000000
2.083029,4.000000
2.100240,4.000000
2.117357,4.000000
2.134709,4.000000
2.152156,4.000000
2.152156,4.000000
2.187406,4.000000
2.187406,4.000000
2.205221,4.000000
2.241206,4.000000
2.259391,4.000000
2.259391,4.000000
2.277710,4.000000
2.296156,4.000000
2.333478,4.000000
2.352355,4.000000
2.371376,4.000000
2.371376,4.000000
2.390542,4.000000
2.409870,4.000000
2.429334,4.000000
2.468777,4.000000
2.488792,4.000000
2.508856,4.000000
2.508856,4.000000
2.529144,4.000000
2.549574,4.000000
2.591041,4.000000
2.612031,4.000000
2.633205,4.000000
2.654566,4.000000
2.676111,4.000000
2.697855,4.000000
2.697855,4.000000
2.719781,4.000000
2.764231,4.000000
2.786781,4.000000
2.786781,4.000000
2.809505,4.000000
2.832439,4.000000
2.855557,4.000000
2.902328,4.000000
2.925960,4.000000
2.949763,4.000000
2.949763,4.000000
2.974038,4.000000
2.997923,4.000000
3.022196,4.000000
3.046647,4.000000
3.071345,4.000000
3.095929,4.000000
3.145706,4.000000
3.170897,4.000000
3.195955,4.000000
3.195955,4.000000
3.246582,4.000000
3.272054,4.000000
3.297640,4.000000
3.323281,4.000000
3.349011,4.000000
3.374813,4.000000
3.400715,4.000000
3.426622,4.000000
3.452574,4.000000
3.478632,4.000000
3.504702,4.000000
3.530835,4.000000
3.556998,4.000000
3.556998,4.000000
3.583179,4.000000
3.609400,4.000000
3.635606,4.000000
3.661818,4.000000
3.688052,4.000000
3.740516,4.000000
3.740516,4.000000
3.766724,4.000000
3.793051,4.000000
3.819127,4.000000
3.845363,4.000000
3.871452,4.000000
3.897701,4.000000
3.923726,4.000000
3.975888,4.000000
4.001905,4.000000
4.028024,4.000000
4.053972,4.000000
4.080127,4.000000
4.106157,4.000000
4.132169,4.000000
4.158170,4.000000
4.184158,4.000000
4.210154,4.000000
4.236131,4.000000
4.236131,4.000000
4.287969,4.000000
4.287969,4.000000
4.339795,4.000000
4.339795,4.000000
4.391539,4.000000
4.417557,4.000000
4.443241,4.000000
4.469256,4.000000
4.494871,4.000000
4.520648,4.000000
4.546522,4.000000
4.572209,4.000000
4.572209,4.000000
4.598007,4.000000
4.649476,4.000000
4.649476,4.000000
4.675406,4.000000
4.726683,4.000000
4.726683,4.000000
4.752245,4.000000
4.778100,4.000000
4.829285,4.000000
4.854734,4.000000
4.854734,4.000000
4.905942,4.000000
4.931610,4.000000
4.931610,4.000000
4.957192,4.000000
5.008081,4.000000
5.033594,4.000000
5.058990,4.000000
5.084547,4.000000
5.084547,4.000000
5.110064,4.000000
5.135511,4.000000
5.186334,4.000000
5.211737,4.000000
5.211737,4.000000
5.262553,4.000000
5.287927,4.000000
5.313265,4.000000
5.338620,4.000000
5.363942,4.000000
5.363942,4.000000
5.414550,4.000000
5.414550,4.000000
5.439820,4.000000
5.490336,4.000000
5.515554,4.000000
5.540747,4.000000
5.565939,4.000000
5.591134,4.000000
5.616317,4.000000
5.641502,4.000000
5.666639,4.000000
5.666639,4.000000
5.716912,4.000000
5.742053,4.000000
5.767178,4.000000
5.792316,4.000000
5.792316,4.000000
5.842593,4.000000
5.842593,4.000000
5.867867,4.000000
5.893046,4.000000
5.943371,4.000000
5.968464,4.000000
5.968464,4.000000
6.018969,4.000000
6.044257,4.000000
6.069560,4.000000
6.094923,4.000000
6.120325,4.000000
6.145802,4.000000
6.171259,4.000000
6.196737,4.000000
6.222303,4.000000
6.247926,4.000000
6.273612,4.000000
6.299350,4.000000
6.325142,4.000000
6.351005,4.000000
6.376918,4.000000
6.402933,4.000000
6.428970,4.000000
6.455104,4.000000
6.481330,4.000000
6.481330,4.000000
6.533997,4.000000
6.560415,4.000000
6.586942,4.000000
6.613573,4.000000
6.640298,4.000000
6.667123,4.000000
6.694042,4.000000
6.721061,4.000000
6.748184,4.000000
6.775418,4.000000
6.802768,4.000000
6.830376,4.000000
6.857823,4.000000
6.857823,4.000000
6.885518,4.000000
6.913487,4.000000
6.969307,4.000000
6.969307,4.000000
7.025818,4.000000
7.025818,4.000000
7.082878,4.000000
7.111764,4.000000
7.140421,4.000000
7.169610,4.000000
7.198714,4.000000
7.228061,4.000000
7.257584,4.000000
7.257584,4.000000
7.316842,4.000000
7.346782,4.000000
7.376905,4.000000
7.407201,4.000000
7.407201,4.000000
7.468312,4.000000
7.499113,4.000000
7.499113,4.000000
7.561245,4.000000
7.592626,4.000000
7.592626,4.000000
7.655793,4.000000
7.687618,4.000000
7.719523,4.000000
7.751709,4.000000
7.783971,4.000000
7.816336,4.000000
7.848851,4.000000
7.881497,4.000000
7.914266,4.000000
7.947149,4.000000
7.980129,4.000000
7.980129,4.000000
8.013205,4.000000
8.046369,4.000000
8.079624,4.000000
8.112977,4.000000
8.146386,4.000000
8.179891,4.000000
8.213441,4.000000
8.247057,4.000000
8.280722,4.000000
8.314445,4.000000
8.382014,4.000000
8.382014,4.000000
8.415859,4.000000
8.483582,4.000000
8.517474,4.000000
8.551386,4.000000
8.585315,4.000000
8.619240,4.000000
8.653155,4.000000
8.687061,4.000000
8.720952,4.000000
8.754817,4.000000
8.788688,4.000000
8.822531,4.000000
8.856367,4.000000
8.890165,4.000000
8.923970,4.000000
8.957717,4.000000
8.957717,4.000000
8.991576,4.000000
9.025338,4.000000
9.092744,4.000000
9.126425,4.000000
9.160112,4.000000
9.193797,4.000000
9.227472,4.000000
9.227472,4.000000
9.261354,4.000000
9.294849,4.000000
9.362058,4.000000
9.362058,4.000000
9.429225,4.000000
9.429225,4.000000
9.462800,4.000000
9.496344,4.000000
9.563425,4.000000
9.596909,4.000000
9.630427,4.000000
9.663996,4.000000
9.697315,4.000000
9.730740,4.000000
9.764171,4.000000
9.797697,4.000000
9.830999,4.000000
9.864386,4.000000
9.897761,4.000000
9.931123,4.000000
9.964467,4.000000
9.997797,4.000000
10.031129,4.000000
10.031129,4.000000
10.097733,4.000000
10.130987,4.000000
10.164239,4.000000
10.197498,4.000000
10.197498,4.000000
10.263992,4.000000
10.297200,4.000000
10.330378,4.000000
10.363544,4.000000
10.363544,4.000000
10.396712,4.000000
10.429851,4.000000
10.496055,4.000000
10.529137,4.000000
10.562209,4.000000
10.595205,4.000000
10.595205,4.000000
10.628378,4.000000
10.661322,4.000000
10.694432,4.000000
10.727486,4.000000
10.760465,4.000000
10.793462,4.000000
10.826642,4.000000
10.859412,4.000000
10.892309,4.000000
10.925254,4.000000
10.958163,4.000000
10.991058,4.000000
11.056795,4.000000
11.089627,4.000000
11.089627,4.000000
11.122410,4.000000
11.188054,4.000000
11.220842,4.000000
11.253624,4.000000
11.286382,4.000000
11.319141,4.000000
11.351825,4.000000
11.384629,4.000000
11.417314,4.000000
11.450005,4.000000
11.482705,4.000000
11.515383,4.000000
11.548047,4.000000
11.580682,4.000000
11.613281,4.000000
11.645904,4.000000
11.678492,4.000000
11.678492,4.000000
11.743640,4.000000
11.776178,4.000000
11.776178,4.000000
11.841185,4.000000
11.873658,4.000000
11.906144,4.000000
11.938612,4.000000
11.971091,4.000000
12.003564,4.000000
12.035984,4.000000
12.035984,4.000000
12.100821,4.000000
12.133201,4.000000
12.133201,4.000000
12.197948,4.000000
12.230292,4.000000
12.262618,4.000000
12.262618,4.000000
12.327207,4.000000
12.359507,4.000000
12.359507,4.000000
12.391768,4.000000
12.456260,4.000000
12.456260,4.000000
12.520687,4.000000
12.552871,4.000000
12.585041,4.000000
12.617236,4.000000
12.649416,4.000000
12.681618,4.000000
12.713832,4.000000
12.713832,4.000000
12.746067,4.000000
12.778249,4.000000
12.810478,4.000000
12.842712,4.000000
12.907231,4.000000
12.939386,4.000000
12.971733,4.000000
13.004147,4.000000
13.036518,4.000000
13.068789,4.000000
13.101307,4.000000
13.133889,4.000000
13.166421,4.000000
13.199003,4.000000
13.231630,4.000000
13.264318,4.000000
13.297043,4.000000
13.329859,4.000000
13.329859,4.000000
13.395820,4.000000
13.428667,4.000000
13.428667,4.000000
13.461863,4.000000
13.494758,4.000000
13.527932,4.000000
13.561259,4.000000
13.594574,4.000000
13.627865,4.000000
13.661502,4.000000
13.728782,4.000000
13.728782,4.000000
13.762415,4.000000
13.796331,4.000000
13.830226,4.000000
13.898054,4.000000
13.932073,4.000000
13.966129,4.000000
14.000245,4.000000
14.000245,4.000000
14.034424,4.000000
14.068691,4.000000
14.102728,4.000000
14.136884,4.000000
14.171034,4.000000
14.205195,4.000000
14.239378,4.000000
14.273512,4.000000
14.307650,4.000000
14.341793,4.000000
14.375877,4.000000
14.409993,4.000000
14.444051,4.000000
14.512172,4.000000
14.546186,4.000000
14.580163,4.000000
14.614173,4.000000
14.648156,4.000000
14.682136,4.000000
14.716108,4.000000
14.750105,4.000000
14.784038,4.000000
14.817812,4.000000
14.851655,4.000000
14.885720,4.000000
14.919621,4.000000
14.953498,4.000000
14.987325,4.000000
14.987325,4.000000
15.054967,4.000000
15.054967,4.000000
15.122476,4.000000
15.156352,4.000000
15.190104,4.000000
15.223848,4.000000
15.257513,4.000000
15.291221,4.000000
15.324909,4.000000
15.358601,4.000000
15.392271,4.000000
15.425960,4.000000
15.425960,4.000000
15.493231,4.000000
15.526856,4.000000
15.560478,4.000000
15.560478,4.000000
15.594066,4.000000
15.627649,4.000000
15.661168,4.000000
15.694705,4.000000
15.728246,4.000000
15.761766,4.000000
15.795231,4.000000
15.828723,4.000000
15.862195,4.000000
15.929030,4.000000
15.962432,4.000000
15.995833,4.000000
16.029231,4.000000
16.062603,4.000000
16.095996,4.000000
16.095996,4.000000
16.129370,4.000000
16.162724,4.000000
16.196050,4.000000
16.229343,4.000000
16.262654,4.000000
16.295958,4.000000
16.329246,4.000000
16.395785,4.000000
16.429089,4.000000
16.462402,4.000000
16.495727,4.000000
16.529076,4.000000
16.562439,4.000000
16.595817,4.000000
16.629226,4.000000
16.662654,4.000000
16.696110,4.000000
16.729606,4.000000
16.763126,4.000000
16.796683,4.000000
16.830310,4.000000
16.863976,4.000000
16.897680,4.000000
16.931428,4.000000
16.931428,4.000000
16.965233,4.000000
16.999053,4.000000
17.033132,4.000000
17.066912,4.000000
17.101106,4.000000
17.135036,4.000000
17.169349,4.000000
17.203407,4.000000
17.272025,4.000000
17.306547,4.000000
17.340968,4.000000
17.375715,4.000000
17.410291,4.000000
17.445177,4.000000
17.479976,4.000000
17.514988,4.000000
17.550084,4.000000
17.585297,4.000000
17.585297,4.000000
17.655947,4.000000
17.655947,4.000000
17.691438,4.000000
17.727056,4.000000
17.798634,4.000000
17.798634,4.000000
17.834619,4.000000
17.870729,4.000000
17.906925,4.000000
17.979748,4.000000
18.016310,4.000000
18.053054,4.000000
18.089930,4.000000
18.126933,4.000000
18.163859,4.000000
18.201292,4.000000
18.238650,4.000000
18.276039,4.000000
18.313624,4.000000
18.351241,4.000000
18.388954,4.000000
18.426712,4.000000
18.464549,4.000000
18.464549,4.000000
18.502477,4.000000
18.540395,4.000000
18.578469,4.000000
18.616541,4.000000
18.654655,4.000000
18.692864,4.000000
18.769199,4.000000
18.807406,4.000000
18.845660,4.000000
18.883924,4.000000
18.922195,4.000000
18.960472,4.000000
18.998773,4.000000
18.998773,4.000000
19.037071,4.000000
19.075207,4.000000
19.113588,4.000000
19.151726,4.000000
19.228072,4.000000
19.266250,4.000000
19.304442,4.000000
19.304442,4.000000
19.380710,4.000000
19.380710,4.000000
19.456873,4.000000
19.494931,4.000000
19.494931,4.000000
19.532989,4.000000
19.608926,4.000000
19.647043,4.000000
19.685046,4.000000
19.722934,4.000000
19.761011,4.000000
19.798993,4.000000
19.836951,4.000000
19.874902,4.000000
19.912677,4.000000
19.950675,4.000000
19.988561,4.000000
20.026426,4.000000
20.064279,4.000000
20.102120,4.000000
20.139952,4.000000
20.177660,4.000000
20.215561,4.000000
20.253342,4.000000
20.291126,4.000000
20.328867,4.000000
20.366607,4.000000
20.404342,4.000000
20.442043,4.000000
20.479742,4.000000
20.517433,4.000000
20.517433,4.000000
20.555072,4.000000
20.592794,4.000000
20.630460,4.000000
20.667877,4.000000
20.705658,4.000000
20.743264,4.000000
20.818391,4.000000
20.818391,4.000000
20.855965,4.000000
20.893513,4.000000
20.931004,4.000000
20.968497,4.000000
21.043506,4.000000
21.043506,4.000000
21.080960,4.000000
21.155760,4.000000
21.193165,4.000000
21.230561,4.000000
21.267962,4.000000
21.305326,4.000000
21.342687,4.000000
21.380063,4.000000
21.380063,4.000000
21.454747,4.000000
21.492050,4.000000
21.492050,4.000000
21.566469,4.000000
21.566469,4.000000
21.603867,4.000000
21.641097,4.000000
21.715510,4.000000
21.715510,4.000000
21.789723,4.000000
21.789723,4.000000
21.864191,4.000000
21.901289,4.000000
21.938411,4.000000
21.975518,4.000000
22.012611,4.000000
22.049694,4.000000
22.086772,4.000000
22.123871,4.000000
22.123871,4.000000
22.160920,4.000000
22.197955,4.000000
22.234953,4.000000
22.271956,4.000000
22.345887,4.000000
22.382988,4.000000
22.382988,4.000000
22.419769,4.000000
22.493605,4.000000
22.530644,4.000000
22.567361,4.000000
22.604323,4.000000
22.640968,4.000000
22.677918,4.000000
22.714597,4.000000
22.751400,4.000000
22.788183,4.000000
22.824945,4.000000
22.861728,4.000000
22.898477,4.000000
22.935195,4.000000
22.971954,4.000000
23.008644,4.000000
23.045331,4.000000
23.082013,4.000000
23.082013,4.000000
23.118668,4.000000
23.191929,4.000000
23.228535,4.000000
23.265144,4.000000
23.301720,4.000000
23.338284,4.000000
23.374782,4.000000
23.411291,4.000000
23.447806,4.000000
23.484323,4.000000
23.520808,4.000000
23.557281,4.000000
23.593743,4.000000
23.630197,4.000000
23.666631,4.000000
23.703046,4.000000
23.739448,4.000000
23.775850,4.000000
23.812221,4.000000
23.848580,4.000000
23.884926,4.000000
23.921257,4.000000
23.957580,4.000000
23.993922,4.000000
24.030237,4.000000
24.066524,4.000000
24.102733,4.000000
24.139061,4.000000
24.175168,4.000000
24.211519,4.000000
24.247578,4.000000
24.283907,4.000000
24.319931,4.000000
24.356206,4.000000
24.392274,4.000000
24.428556,4.000000
24.464548,4.000000
24.500801,4.000000
24.536714,4.000000
24.572781,4.000000
24.608852,4.000000
24.608852,4.000000
24.680909,4.000000
24.717090,4.000000
24.752933,4.000000
24.752933,4.000000
24.824853,4.000000
24.860819,4.000000
24.896675,4.000000
24.932675,4.000000
24.968478,4.000000
25.004482,4.000000
25.040248,4.000000
25.076224,4.000000
25.111967,4.000000
25.147846,4.000000
25.183496,4.000000
25.183496,4.000000
25.219465,4.000000
25.255222,4.000000
25.326809,4.000000
25.362545,4.000000
25.398217,4.000000
25.434004,4.000000
25.469589,4.000000
25.469589,4.000000
25.541000,4.000000
25.541000,4.000000
25.576718,4.000000
25.647946,4.000000
25.683520,4.000000
25.719112,4.000000
25.754698,4.000000
25.790277,4.000000
25.825825,4.000000
25.861362,4.000000
25.896890,4.000000
25.932399,4.000000
25.967817,4.000000
26.003403,4.000000
26.038861,4.000000
26.074300,4.000000
26.109735,4.000000
26.145166,4.000000
26.180590,4.000000
26.215974,4.000000
26.251369,4.000000
26.251369,4.000000
26.286770,4.000000
26.322123,4.000000
26.392745,4.000000
26.428027,4.000000
26.463316,4.000000
26.498603,4.000000
26.533854,4.000000
26.569105,4.000000
26.604330,4.000000
26.639568,4.000000
26.674797,4.000000
26.709989,4.000000
26.745216,4.000000
26.780325,4.000000
26.815434,4.000000
26.850592,4.000000
26.885736,4.000000
26.920852,4.000000
26.955892,4.000000
26.955892,4.000000
27.026000,4.000000
27.061066,4.000000
27.096071,4.000000
27.131079,4.000000
27.166079,4.000000
27.201064,4.000000
27.236034,4.000000
27.270985,4.000000
27.305927,4.000000
27.340858,4.000000
27.375770,4.000000
27.410667,4.000000
27.445549,4.000000
27.480424,4.000000
27.515269,4.000000
27.550118,4.000000
27.584967,4.000000
27.619819,4.000000
27.654596,4.000000
27.689382,4.000000
27.724104,4.000000
27.758890,4.000000
27.793581,4.000000
27.828294,4.000000
27.862995,4.000000
27.897678,4.000000
27.932354,4.000000
27.967018,4.000000
28.001663,4.000000
28.036303,4.000000
28.070932,4.000000
28.105540,4.000000
28.140132,4.000000
28.174702,4.000000
28.209290,4.000000
28.209290,4.000000
28.278365,4.000000
28.312858,4.000000
28.347350,4.000000
28.381848,4.000000
28.416335,4.000000
28.450813,4.000000
28.485243,4.000000
28.519654,4.000000
28.554062,4.000000
28.588471,4.000000
28.622844,4.000000
28.657218,4.000000
28.691582,4.000000
28.725925,4.000000
28.760389,4.000000
28.794565,4.000000
28.828863,4.000000
28.863143,4.000000
28.897420,4.000000
28.931682,4.000000
28.965923,4.000000
29.000051,4.000000
29.034366,4.000000
29.068561,4.000000
29.068561,4.000000
29.102741,4.000000
29.136922,4.000000
29.171073,4.000000
29.239302,4.000000
29.273411,4.000000
29.307502,4.000000
29.341721,4.000000
29.375656,4.000000
29.409856,4.000000
29.443931,4.000000
29.477893,4.000000
29.511774,4.000000
29.511774,4.000000
29.545977,4.000000
29.580001,4.000000
29.613972,4.000000
29.681768,4.000000
29.715506,4.000000
29.715506,4.000000
29.783342,4.000000
29.783342,4.000000
29.817404,4.000000
29.851074,4.000000
29.918729,4.000000
29.952539,4.000000
29.986323,4.000000
30.020109,4.000000
30.053878,4.000000
30.087639,4.000000
30.121391,4.000000
30.155116,4.000000
30.188827,4.000000
30.188827,4.000000
30.256232,4.000000
30.256232,4.000000
30.323569,4.000000
30.323569,4.000000
30.357219,4.000000
30.390826,4.000000
30.458053,4.000000
30.491629,4.000000
30.525206,4.000000
30.558761,4.000000
30.592279,4.000000
30.625806,4.000000
30.659305,4.000000
30.692798,4.000000
30.726276,4.000000
30.759752,4.000000
30.793207,4.000000
30.826639,4.000000
30.860056,4.000000
30.893470,4.000000
30.926770,4.000000
30.960248,4.000000
30.993604,4.000000
31.026961,4.000000
31.060301,4.000000
31.060301,4.000000
31.093632,4.000000
31.126945,4.000000
31.160227,4.000000
31.193520,4.000000
31.260029,4.000000
31.293244,4.000000
31.326451,4.000000
31.359655,4.000000
31.392846,4.000000
31.426022,4.000000
31.459183,4.000000
31.492336,4.000000
31.525465,4.000000
31.558584,4.000000
31.591685,4.000000
31.624789,4.000000
31.624789,4.000000
31.657867,4.000000
31.723993,4.000000
31.757007,4.000000
31.790006,4.000000
31.823018,4.000000
